hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.1,0.035,0.0,0.0,0.0
1,0.09,0.032,0.0,0.0,0.0
2,0.66,0.234,0.0,0.0,0.0
3,0.09,0.032,0.0,0.0,0.0
4,0.16,0.057,0.0,0.0,0.0
5,0.19,0.067,0.0,0.0,0.0
6,0.19,0.067,0.0,0.0,0.0
7,0.72,0.255,0.0,0.0,0.0
8,0.27,0.095,0.0,0.0,0.0
9,0.59,0.209,0.0,0.0,0.0
10,3.36,1.191,0.0,0.0,0.0
11,0.18,0.063,0.0,0.0,0.0
12,0.69,0.244,0.0,0.0,0.0
13,1.85,0.655,0.0,0.0,0.0
14,0.98,0.348,0.0,0.0,0.0
15,0.2,0.071,0.0,0.0,0.0
16,0.34,0.121,0.0,0.0,0.0
17,0.95,0.337,0.0,0.0,0.0
18,1.61,0.571,0.0,0.0,0.0
19,2.66,0.943,0.0,0.0,0.0
20,1.11,0.394,0.0,0.0,0.0
21,0.37,0.131,0.0,0.0,0.0
22,1.49,0.528,0.0,0.0,0.0
23,0.23,0.082,0.0,0.0,0.0
