hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.13,0.059,0.0,0.0,0.0
1,0.67,0.303,0.0,0.0,0.0
2,0.13,0.059,0.0,0.0,0.0
3,0.13,0.059,0.0,0.0,0.0
4,0.13,0.059,0.0,0.0,0.0
5,0.12,0.054,0.0,0.0,0.0
6,0.47,0.213,0.0,0.0,0.0
7,1.91,0.865,0.0,0.0,0.0
8,0.51,0.231,0.0,0.0,0.0
9,0.16,0.073,0.0,0.0,0.0
10,0.73,0.33,0.0,0.0,0.0
11,0.16,0.073,0.0,0.0,0.0
12,0.17,0.077,0.0,0.0,0.0
13,0.17,0.077,0.0,0.0,0.0
14,0.16,0.073,0.0,0.0,0.0
15,0.27,0.123,0.0,0.0,0.0
16,0.67,0.303,0.0,0.0,0.0
17,0.23,0.104,0.0,0.0,0.0
18,0.17,0.077,0.0,0.0,0.0
19,0.18,0.082,0.0,0.0,0.0
20,0.34,0.154,0.0,0.0,0.0
21,1.49,0.675,0.0,0.0,0.0
22,0.6,0.271,0.0,0.0,0.0
23,1.61,0.729,0.0,0.0,0.0
