hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.08,0.032,0.0,0.0,0.0
1,0.88,0.358,0.0,0.0,0.0
2,0.17,0.07,0.0,0.0,0.0
3,0.25,0.102,0.0,0.0,0.0
4,0.69,0.281,0.0,0.0,0.0
5,0.32,0.13,0.0,0.0,0.0
6,0.16,0.065,0.0,0.0,0.0
7,1.19,0.483,0.0,0.0,0.0
8,0.21,0.086,0.0,0.0,0.0
9,0.2,0.082,0.0,0.0,0.0
10,0.83,0.337,0.0,0.0,0.0
11,0.7,0.285,0.0,0.0,0.0
12,0.16,0.066,0.0,0.0,0.0
13,0.21,0.086,0.0,0.0,0.0
14,0.28,0.114,0.0,0.0,0.0
15,0.57,0.232,0.0,0.0,0.0
16,0.16,0.065,0.0,0.0,0.0
17,0.18,0.074,0.0,0.0,0.0
18,0.47,0.191,0.0,0.0,0.0
19,0.56,0.228,0.0,0.0,0.0
20,1.55,0.629,0.0,0.0,0.0
21,0.44,0.178,0.0,0.0,0.0
22,1.09,0.442,0.0,0.0,0.0
23,0.38,0.154,0.0,0.0,0.0
