hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.81,0.309,0.0,0.0,0.0
1,0.13,0.05,0.0,0.0,0.0
2,0.13,0.05,0.0,0.0,0.0
3,0.7,0.268,0.0,0.0,0.0
4,0.12,0.046,0.0,0.0,0.0
5,0.12,0.046,0.0,0.0,0.0
6,0.98,0.374,0.0,0.0,0.0
7,3.52,1.343,0.0,0.0,0.0
8,1.06,0.405,0.0,0.0,0.0
9,0.12,0.046,0.0,0.0,0.0
10,0.47,0.179,0.0,0.0,0.0
11,0.4,0.153,0.0,0.0,0.0
12,0.11,0.042,0.0,0.0,0.0
13,0.12,0.046,0.0,0.0,0.0
14,0.12,0.046,0.0,0.0,0.0
15,0.12,0.046,0.0,0.0,0.0
16,0.7,0.267,0.0,0.0,0.0
17,0.12,0.046,0.0,0.0,0.0
18,0.11,0.042,0.0,0.0,0.0
19,0.47,0.179,0.0,0.0,0.0
20,0.88,0.336,0.0,0.0,0.0
21,1.02,0.389,0.0,0.0,0.0
22,0.42,0.16,0.0,0.0,0.0
23,0.83,0.317,0.0,0.0,0.0
