hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.62,0.416,0.0,0.0,0.0
1,0.08,0.054,0.0,0.0,0.0
2,0.08,0.054,0.0,0.0,0.0
3,0.08,0.054,0.0,0.0,0.0
4,0.07,0.047,0.0,0.0,0.0
5,0.08,0.054,0.0,0.0,0.0
6,0.84,0.564,0.0,0.0,0.0
7,0.11,0.074,0.0,0.0,0.0
8,0.62,0.416,0.0,0.0,0.0
9,0.07,0.047,0.0,0.0,0.0
10,0.06,0.04,0.0,0.0,0.0
11,0.07,0.047,0.0,0.0,0.0
12,0.6,0.403,0.0,0.0,0.0
13,0.08,0.054,0.0,0.0,0.0
14,0.07,0.047,0.0,0.0,0.0
15,0.07,0.047,0.0,0.0,0.0
16,0.08,0.054,0.0,0.0,0.0
17,0.07,0.047,0.0,0.0,0.0
18,0.08,0.054,0.0,0.0,0.0
19,0.07,0.047,0.0,0.0,0.0
20,0.07,0.047,0.0,0.0,0.0
21,0.78,0.523,0.0,0.0,0.0
22,0.08,0.054,0.0,0.0,0.0
23,0.08,0.054,0.0,0.0,0.0
