hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.59,0.263,0.0,0.0,0.0
1,0.23,0.103,0.0,0.0,0.0
2,0.24,0.108,0.0,0.0,0.0
3,0.24,0.108,0.0,0.0,0.0
4,0.79,0.353,0.0,0.0,0.0
5,0.24,0.108,0.0,0.0,0.0
6,0.5,0.223,0.0,0.0,0.0
7,1.06,0.474,0.0,0.0,0.0
8,0.17,0.076,0.0,0.0,0.0
9,0.81,0.361,0.0,0.0,0.0
10,2.11,0.942,0.0,0.0,0.0
11,0.18,0.08,0.0,0.0,0.0
12,0.63,0.281,0.0,0.0,0.0
13,0.45,0.201,0.0,0.0,0.0
14,0.25,0.112,0.0,0.0,0.0
15,0.26,0.117,0.0,0.0,0.0
16,0.84,0.375,0.0,0.0,0.0
17,0.23,0.103,0.0,0.0,0.0
18,0.16,0.071,0.0,0.0,0.0
19,0.14,0.063,0.0,0.0,0.0
20,0.19,0.085,0.0,0.0,0.0
21,0.79,0.353,0.0,0.0,0.0
22,0.86,0.384,0.0,0.0,0.0
23,0.25,0.112,0.0,0.0,0.0
