hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.09,0.032,0.0,0.0,0.0
1,0.17,0.061,0.0,0.0,0.0
2,0.17,0.061,0.0,0.0,0.0
3,0.73,0.261,0.0,0.0,0.0
4,0.17,0.061,0.0,0.0,0.0
5,0.18,0.065,0.0,0.0,0.0
6,0.49,0.175,0.0,0.0,0.0
7,1.29,0.461,0.0,0.0,0.0
8,3.18,1.136,0.0,0.0,0.0
9,0.79,0.282,0.0,0.0,0.0
10,0.18,0.064,0.0,0.0,0.0
11,0.81,0.289,0.0,0.0,0.0
12,0.18,0.064,0.0,0.0,0.0
13,1.27,0.454,0.0,0.0,0.0
14,0.17,0.061,0.0,0.0,0.0
15,0.16,0.058,0.0,0.0,0.0
16,0.73,0.261,0.0,0.0,0.0
17,0.17,0.061,0.0,0.0,0.0
18,0.16,0.058,0.0,0.0,0.0
19,0.16,0.058,0.0,0.0,0.0
20,0.89,0.318,0.0,0.0,0.0
21,1.02,0.364,0.0,0.0,0.0
22,1.11,0.396,0.0,0.0,0.0
23,0.23,0.082,0.0,0.0,0.0
