hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.23,0.073,0.0,0.0,0.0
1,0.24,0.076,0.0,0.0,0.0
2,0.81,0.255,0.0,0.0,0.0
3,0.24,0.076,0.0,0.0,0.0
4,0.24,0.076,0.0,0.0,0.0
5,0.24,0.076,0.0,0.0,0.0
6,0.24,0.076,0.0,0.0,0.0
7,0.85,0.267,0.0,0.0,0.0
8,0.24,0.076,0.0,0.0,0.0
9,0.22,0.069,0.0,0.0,0.0
10,0.32,0.1,0.0,0.0,0.0
11,1.64,0.516,0.0,0.0,0.0
12,1.33,0.418,0.0,0.0,0.0
13,0.26,0.082,0.0,0.0,0.0
14,0.18,0.056,0.0,0.0,0.0
15,3.31,1.041,0.0,0.0,0.0
16,3.98,1.251,0.0,0.0,0.0
17,1.37,0.43,0.0,0.0,0.0
18,0.93,0.292,0.0,0.0,0.0
19,0.74,0.233,0.0,0.0,0.0
20,0.94,0.296,0.0,0.0,0.0
21,1.7,0.535,0.0,0.0,0.0
22,0.24,0.076,0.0,0.0,0.0
23,0.62,0.195,0.0,0.0,0.0
