hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.07,0.023,0.0,0.0,0.0
1,0.07,0.023,0.0,0.0,0.0
2,0.62,0.203,0.0,0.0,0.0
3,0.08,0.026,0.0,0.0,0.0
4,0.07,0.023,0.0,0.0,0.0
5,0.07,0.023,0.0,0.0,0.0
6,0.47,0.153,0.0,0.0,0.0
7,2.74,0.896,0.0,0.0,0.0
8,0.93,0.304,0.0,0.0,0.0
9,0.16,0.052,0.0,0.0,0.0
10,0.74,0.242,0.0,0.0,0.0
11,0.16,0.052,0.0,0.0,0.0
12,0.17,0.055,0.0,0.0,0.0
13,0.18,0.059,0.0,0.0,0.0
14,0.24,0.079,0.0,0.0,0.0
15,0.75,0.246,0.0,0.0,0.0
16,0.16,0.052,0.0,0.0,0.0
17,0.55,0.179,0.0,0.0,0.0
18,4.36,1.427,0.0,0.0,0.0
19,0.65,0.213,0.0,0.0,0.0
20,1.75,0.572,0.0,0.0,0.0
21,2.17,0.71,0.0,0.0,0.0
22,0.97,0.318,0.0,0.0,0.0
23,0.19,0.062,0.0,0.0,0.0
