hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.061,0.0,0.0,0.0
1,0.17,0.057,0.0,0.0,0.0
2,0.86,0.288,0.0,0.0,0.0
3,0.16,0.054,0.0,0.0,0.0
4,0.09,0.03,0.0,0.0,0.0
5,0.1,0.033,0.0,0.0,0.0
6,0.34,0.114,0.0,0.0,0.0
7,2.06,0.691,0.0,0.0,0.0
8,1.29,0.433,0.0,0.0,0.0
9,0.16,0.054,0.0,0.0,0.0
10,0.79,0.265,0.0,0.0,0.0
11,0.21,0.07,0.0,0.0,0.0
12,0.16,0.054,0.0,0.0,0.0
13,0.16,0.054,0.0,0.0,0.0
14,0.16,0.054,0.0,0.0,0.0
15,0.58,0.194,0.0,0.0,0.0
16,0.34,0.114,0.0,0.0,0.0
17,0.17,0.057,0.0,0.0,0.0
18,0.16,0.053,0.0,0.0,0.0
19,4.9,1.644,0.0,0.0,0.0
20,3.18,1.067,0.0,0.0,0.0
21,0.62,0.208,0.0,0.0,0.0
22,0.92,0.308,0.0,0.0,0.0
23,0.17,0.057,0.0,0.0,0.0
