hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.49,0.143,0.0,0.0,0.0
1,1.15,0.337,0.0,0.0,0.0
2,0.51,0.149,0.0,0.0,0.0
3,0.5,0.146,0.0,0.0,0.0
4,0.5,0.146,0.0,0.0,0.0
5,0.5,0.146,0.0,0.0,0.0
6,0.98,0.286,0.0,0.0,0.0
7,2.02,0.591,0.0,0.0,0.0
8,2.54,0.742,0.0,0.0,0.0
9,0.64,0.187,0.0,0.0,0.0
10,1.3,0.38,0.0,0.0,0.0
11,0.96,0.281,0.0,0.0,0.0
12,1.19,0.348,0.0,0.0,0.0
13,0.65,0.191,0.0,0.0,0.0
14,0.86,0.252,0.0,0.0,0.0
15,2.0,0.585,0.0,0.0,0.0
16,1.07,0.313,0.0,0.0,0.0
17,2.31,0.676,0.0,0.0,0.0
18,2.23,0.653,0.0,0.0,0.0
19,1.06,0.31,0.0,0.0,0.0
20,0.47,0.138,0.0,0.0,0.0
21,0.95,0.277,0.0,0.0,0.0
22,0.63,0.184,0.0,0.0,0.0
23,1.43,0.418,0.0,0.0,0.0
