hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.062,0.0,0.0,0.0
1,0.17,0.059,0.0,0.0,0.0
2,0.71,0.245,0.0,0.0,0.0
3,0.18,0.062,0.0,0.0,0.0
4,0.17,0.059,0.0,0.0,0.0
5,0.17,0.059,0.0,0.0,0.0
6,0.71,0.245,0.0,0.0,0.0
7,0.17,0.059,0.0,0.0,0.0
8,0.17,0.059,0.0,0.0,0.0
9,0.3,0.103,0.0,0.0,0.0
10,0.42,0.144,0.0,0.0,0.0
11,0.31,0.107,0.0,0.0,0.0
12,1.35,0.465,0.0,0.0,0.0
13,0.26,0.089,0.0,0.0,0.0
14,1.99,0.684,0.0,0.0,0.0
15,0.78,0.268,0.0,0.0,0.0
16,0.2,0.068,0.0,0.0,0.0
17,1.79,0.616,0.0,0.0,0.0
18,2.11,0.726,0.0,0.0,0.0
19,0.63,0.217,0.0,0.0,0.0
20,1.0,0.344,0.0,0.0,0.0
21,0.46,0.158,0.0,0.0,0.0
22,2.46,0.846,0.0,0.0,0.0
23,0.79,0.272,0.0,0.0,0.0
