hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.24,0.087,0.0,0.0,0.0
1,0.87,0.315,0.0,0.0,0.0
2,0.1,0.036,0.0,0.0,0.0
3,0.14,0.05,0.0,0.0,0.0
4,0.13,0.047,0.0,0.0,0.0
5,0.13,0.047,0.0,0.0,0.0
6,0.96,0.347,0.0,0.0,0.0
7,1.68,0.609,0.0,0.0,0.0
8,2.75,0.995,0.0,0.0,0.0
9,0.08,0.028,0.0,0.0,0.0
10,0.07,0.025,0.0,0.0,0.0
11,0.68,0.246,0.0,0.0,0.0
12,0.07,0.025,0.0,0.0,0.0
13,0.08,0.028,0.0,0.0,0.0
14,0.07,0.025,0.0,0.0,0.0
15,0.08,0.028,0.0,0.0,0.0
16,0.64,0.231,0.0,0.0,0.0
17,0.2,0.072,0.0,0.0,0.0
18,0.24,0.087,0.0,0.0,0.0
19,3.17,1.147,0.0,0.0,0.0
20,3.6,1.303,0.0,0.0,0.0
21,2.9,1.049,0.0,0.0,0.0
22,0.24,0.087,0.0,0.0,0.0
23,0.1,0.036,0.0,0.0,0.0
