hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.61,0.254,0.0,0.0,0.0
1,0.1,0.042,0.0,0.0,0.0
2,0.14,0.058,0.0,0.0,0.0
3,0.63,0.262,0.0,0.0,0.0
4,0.12,0.05,0.0,0.0,0.0
5,0.13,0.054,0.0,0.0,0.0
6,0.37,0.154,0.0,0.0,0.0
7,1.69,0.703,0.0,0.0,0.0
8,1.82,0.758,0.0,0.0,0.0
9,0.16,0.066,0.0,0.0,0.0
10,0.17,0.07,0.0,0.0,0.0
11,0.75,0.312,0.0,0.0,0.0
12,0.17,0.07,0.0,0.0,0.0
13,0.17,0.07,0.0,0.0,0.0
14,0.16,0.066,0.0,0.0,0.0
15,0.17,0.07,0.0,0.0,0.0
16,0.17,0.07,0.0,0.0,0.0
17,0.25,0.104,0.0,0.0,0.0
18,0.66,0.275,0.0,0.0,0.0
19,0.18,0.074,0.0,0.0,0.0
20,0.19,0.079,0.0,0.0,0.0
21,1.08,0.449,0.0,0.0,0.0
22,2.13,0.887,0.0,0.0,0.0
23,0.78,0.325,0.0,0.0,0.0
