hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.19,0.0,0.0,0.0
1,0.12,0.035,0.0,0.0,0.0
2,0.17,0.049,0.0,0.0,0.0
3,0.13,0.038,0.0,0.0,0.0
4,0.07,0.021,0.0,0.0,0.0
5,0.73,0.212,0.0,0.0,0.0
6,0.18,0.052,0.0,0.0,0.0
7,0.17,0.049,0.0,0.0,0.0
8,0.17,0.049,0.0,0.0,0.0
9,1.65,0.481,0.0,0.0,0.0
10,2.77,0.808,0.0,0.0,0.0
11,1.04,0.303,0.0,0.0,0.0
12,3.63,1.058,0.0,0.0,0.0
13,4.76,1.388,0.0,0.0,0.0
14,2.53,0.738,0.0,0.0,0.0
15,0.25,0.073,0.0,0.0,0.0
16,0.84,0.245,0.0,0.0,0.0
17,1.56,0.454,0.0,0.0,0.0
18,1.44,0.42,0.0,0.0,0.0
19,1.99,0.58,0.0,0.0,0.0
20,0.41,0.119,0.0,0.0,0.0
21,2.7,0.787,0.0,0.0,0.0
22,0.41,0.119,0.0,0.0,0.0
23,0.08,0.024,0.0,0.0,0.0
