hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.072,0.0,0.0,0.0
1,0.19,0.072,0.0,0.0,0.0
2,0.72,0.273,0.0,0.0,0.0
3,0.19,0.072,0.0,0.0,0.0
4,0.19,0.072,0.0,0.0,0.0
5,0.18,0.068,0.0,0.0,0.0
6,0.44,0.167,0.0,0.0,0.0
7,1.53,0.581,0.0,0.0,0.0
8,1.96,0.744,0.0,0.0,0.0
9,1.06,0.403,0.0,0.0,0.0
10,1.69,0.642,0.0,0.0,0.0
11,1.25,0.474,0.0,0.0,0.0
12,0.71,0.269,0.0,0.0,0.0
13,0.18,0.068,0.0,0.0,0.0
14,0.73,0.277,0.0,0.0,0.0
15,0.18,0.068,0.0,0.0,0.0
16,0.17,0.064,0.0,0.0,0.0
17,0.18,0.068,0.0,0.0,0.0
18,0.27,0.102,0.0,0.0,0.0
19,0.37,0.141,0.0,0.0,0.0
20,2.47,0.938,0.0,0.0,0.0
21,0.36,0.137,0.0,0.0,0.0
22,0.2,0.076,0.0,0.0,0.0
23,0.81,0.308,0.0,0.0,0.0
