hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.362,0.0,0.0,0.0
1,0.09,0.05,0.0,0.0,0.0
2,0.08,0.044,0.0,0.0,0.0
3,0.08,0.044,0.0,0.0,0.0
4,0.09,0.05,0.0,0.0,0.0
5,0.07,0.039,0.0,0.0,0.0
6,0.36,0.2,0.0,0.0,0.0
7,0.96,0.534,0.0,0.0,0.0
8,0.08,0.044,0.0,0.0,0.0
9,0.19,0.105,0.0,0.0,0.0
10,0.56,0.312,0.0,0.0,0.0
11,0.08,0.044,0.0,0.0,0.0
12,0.07,0.039,0.0,0.0,0.0
13,0.15,0.083,0.0,0.0,0.0
14,0.1,0.056,0.0,0.0,0.0
15,0.08,0.045,0.0,0.0,0.0
16,0.66,0.367,0.0,0.0,0.0
17,0.08,0.045,0.0,0.0,0.0
18,0.08,0.044,0.0,0.0,0.0
19,0.32,0.178,0.0,0.0,0.0
20,0.39,0.216,0.0,0.0,0.0
21,0.83,0.462,0.0,0.0,0.0
22,0.2,0.111,0.0,0.0,0.0
23,0.08,0.044,0.0,0.0,0.0
