hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.24,0.074,0.0,0.0,0.0
1,0.35,0.107,0.0,0.0,0.0
2,1.28,0.39,0.0,0.0,0.0
3,0.26,0.08,0.0,0.0,0.0
4,0.24,0.074,0.0,0.0,0.0
5,0.25,0.077,0.0,0.0,0.0
6,0.24,0.074,0.0,0.0,0.0
7,0.24,0.074,0.0,0.0,0.0
8,0.74,0.226,0.0,0.0,0.0
9,0.57,0.174,0.0,0.0,0.0
10,0.84,0.256,0.0,0.0,0.0
11,0.17,0.051,0.0,0.0,0.0
12,0.87,0.266,0.0,0.0,0.0
13,1.76,0.537,0.0,0.0,0.0
14,2.78,0.848,0.0,0.0,0.0
15,2.95,0.901,0.0,0.0,0.0
16,1.06,0.324,0.0,0.0,0.0
17,0.99,0.302,0.0,0.0,0.0
18,3.01,0.918,0.0,0.0,0.0
19,0.84,0.256,0.0,0.0,0.0
20,1.26,0.385,0.0,0.0,0.0
21,0.4,0.122,0.0,0.0,0.0
22,1.24,0.378,0.0,0.0,0.0
23,0.53,0.162,0.0,0.0,0.0
