hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.22,0.076,0.0,0.0,0.0
1,0.08,0.027,0.0,0.0,0.0
2,0.11,0.038,0.0,0.0,0.0
3,0.18,0.062,0.0,0.0,0.0
4,0.77,0.266,0.0,0.0,0.0
5,0.19,0.065,0.0,0.0,0.0
6,0.34,0.117,0.0,0.0,0.0
7,2.98,1.027,0.0,0.0,0.0
8,1.96,0.676,0.0,0.0,0.0
9,0.06,0.02,0.0,0.0,0.0
10,0.46,0.158,0.0,0.0,0.0
11,0.27,0.093,0.0,0.0,0.0
12,0.07,0.024,0.0,0.0,0.0
13,0.06,0.02,0.0,0.0,0.0
14,0.06,0.02,0.0,0.0,0.0
15,0.65,0.224,0.0,0.0,0.0
16,0.07,0.024,0.0,0.0,0.0
17,0.06,0.021,0.0,0.0,0.0
18,0.17,0.058,0.0,0.0,0.0
19,1.11,0.383,0.0,0.0,0.0
20,3.3,1.138,0.0,0.0,0.0
21,1.09,0.376,0.0,0.0,0.0
22,1.79,0.617,0.0,0.0,0.0
23,0.18,0.062,0.0,0.0,0.0
