hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.66,0.384,0.0,0.0,0.0
1,0.09,0.052,0.0,0.0,0.0
2,0.08,0.046,0.0,0.0,0.0
3,0.08,0.046,0.0,0.0,0.0
4,0.07,0.04,0.0,0.0,0.0
5,0.08,0.046,0.0,0.0,0.0
6,0.67,0.39,0.0,0.0,0.0
7,0.93,0.542,0.0,0.0,0.0
8,0.07,0.04,0.0,0.0,0.0
9,0.07,0.04,0.0,0.0,0.0
10,0.07,0.04,0.0,0.0,0.0
11,0.58,0.337,0.0,0.0,0.0
12,0.07,0.04,0.0,0.0,0.0
13,0.07,0.04,0.0,0.0,0.0
14,0.07,0.04,0.0,0.0,0.0
15,0.07,0.04,0.0,0.0,0.0
16,0.07,0.04,0.0,0.0,0.0
17,0.07,0.04,0.0,0.0,0.0
18,0.07,0.04,0.0,0.0,0.0
19,0.66,0.384,0.0,0.0,0.0
20,0.32,0.187,0.0,0.0,0.0
21,0.86,0.501,0.0,0.0,0.0
22,0.18,0.105,0.0,0.0,0.0
23,0.08,0.046,0.0,0.0,0.0
