hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.65,0.3,0.0,0.0,0.0
1,0.07,0.032,0.0,0.0,0.0
2,0.08,0.037,0.0,0.0,0.0
3,0.08,0.036,0.0,0.0,0.0
4,0.08,0.037,0.0,0.0,0.0
5,0.07,0.032,0.0,0.0,0.0
6,0.65,0.3,0.0,0.0,0.0
7,0.11,0.05,0.0,0.0,0.0
8,0.19,0.088,0.0,0.0,0.0
9,0.22,0.101,0.0,0.0,0.0
10,1.25,0.578,0.0,0.0,0.0
11,0.29,0.134,0.0,0.0,0.0
12,0.27,0.124,0.0,0.0,0.0
13,0.66,0.305,0.0,0.0,0.0
14,0.12,0.055,0.0,0.0,0.0
15,0.22,0.102,0.0,0.0,0.0
16,0.35,0.162,0.0,0.0,0.0
17,0.34,0.157,0.0,0.0,0.0
18,0.41,0.189,0.0,0.0,0.0
19,1.1,0.508,0.0,0.0,0.0
20,0.76,0.351,0.0,0.0,0.0
21,0.62,0.286,0.0,0.0,0.0
22,0.24,0.11,0.0,0.0,0.0
23,0.08,0.037,0.0,0.0,0.0
