hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.31,0.135,0.0,0.0,0.0
1,0.73,0.316,0.0,0.0,0.0
2,0.18,0.078,0.0,0.0,0.0
3,0.17,0.074,0.0,0.0,0.0
4,0.17,0.074,0.0,0.0,0.0
5,0.17,0.074,0.0,0.0,0.0
6,0.89,0.386,0.0,0.0,0.0
7,1.37,0.593,0.0,0.0,0.0
8,1.91,0.827,0.0,0.0,0.0
9,0.06,0.026,0.0,0.0,0.0
10,0.15,0.065,0.0,0.0,0.0
11,0.58,0.251,0.0,0.0,0.0
12,0.07,0.03,0.0,0.0,0.0
13,0.07,0.03,0.0,0.0,0.0
14,0.16,0.069,0.0,0.0,0.0
15,0.66,0.286,0.0,0.0,0.0
16,0.07,0.03,0.0,0.0,0.0
17,0.07,0.03,0.0,0.0,0.0
18,0.07,0.03,0.0,0.0,0.0
19,0.25,0.108,0.0,0.0,0.0
20,0.17,0.074,0.0,0.0,0.0
21,0.77,0.333,0.0,0.0,0.0
22,1.01,0.437,0.0,0.0,0.0
23,0.1,0.043,0.0,0.0,0.0
