hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.11,0.037,0.0,0.0,0.0
1,0.12,0.04,0.0,0.0,0.0
2,0.11,0.037,0.0,0.0,0.0
3,0.77,0.258,0.0,0.0,0.0
4,0.21,0.07,0.0,0.0,0.0
5,0.13,0.043,0.0,0.0,0.0
6,0.17,0.057,0.0,0.0,0.0
7,0.22,0.074,0.0,0.0,0.0
8,0.22,0.074,0.0,0.0,0.0
9,0.81,0.271,0.0,0.0,0.0
10,0.22,0.074,0.0,0.0,0.0
11,0.35,0.117,0.0,0.0,0.0
12,3.84,1.288,0.0,0.0,0.0
13,1.05,0.352,0.0,0.0,0.0
14,0.43,0.144,0.0,0.0,0.0
15,0.9,0.302,0.0,0.0,0.0
16,1.09,0.366,0.0,0.0,0.0
17,0.62,0.208,0.0,0.0,0.0
18,1.19,0.399,0.0,0.0,0.0
19,2.14,0.718,0.0,0.0,0.0
20,0.7,0.234,0.0,0.0,0.0
21,1.28,0.429,0.0,0.0,0.0
22,0.36,0.121,0.0,0.0,0.0
23,0.91,0.305,0.0,0.0,0.0
