hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.21,0.071,0.0,0.0,0.0
1,0.66,0.226,0.0,0.0,0.0
2,0.13,0.045,0.0,0.0,0.0
3,0.13,0.045,0.0,0.0,0.0
4,0.13,0.045,0.0,0.0,0.0
5,0.12,0.042,0.0,0.0,0.0
6,0.13,0.045,0.0,0.0,0.0
7,0.73,0.25,0.0,0.0,0.0
8,0.26,0.088,0.0,0.0,0.0
9,0.24,0.082,0.0,0.0,0.0
10,0.25,0.085,0.0,0.0,0.0
11,0.93,0.319,0.0,0.0,0.0
12,3.98,1.363,0.0,0.0,0.0
13,1.64,0.561,0.0,0.0,0.0
14,0.95,0.325,0.0,0.0,0.0
15,0.27,0.092,0.0,0.0,0.0
16,0.24,0.082,0.0,0.0,0.0
17,0.77,0.264,0.0,0.0,0.0
18,0.2,0.069,0.0,0.0,0.0
19,1.36,0.465,0.0,0.0,0.0
20,2.22,0.76,0.0,0.0,0.0
21,0.46,0.157,0.0,0.0,0.0
22,0.31,0.106,0.0,0.0,0.0
23,1.2,0.411,0.0,0.0,0.0
