hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,3.6,1.216,0.0,0.0,0.0
1,1.02,0.344,0.0,0.0,0.0
2,0.19,0.064,0.0,0.0,0.0
3,0.9,0.304,0.0,0.0,0.0
4,0.18,0.06,0.0,0.0,0.0
5,0.17,0.057,0.0,0.0,0.0
6,0.49,0.165,0.0,0.0,0.0
7,1.12,0.378,0.0,0.0,0.0
8,1.77,0.598,0.0,0.0,0.0
9,0.16,0.054,0.0,0.0,0.0
10,0.16,0.054,0.0,0.0,0.0
11,0.73,0.247,0.0,0.0,0.0
12,0.17,0.057,0.0,0.0,0.0
13,0.16,0.054,0.0,0.0,0.0
14,0.16,0.054,0.0,0.0,0.0
15,0.74,0.25,0.0,0.0,0.0
16,0.24,0.081,0.0,0.0,0.0
17,0.21,0.071,0.0,0.0,0.0
18,2.09,0.706,0.0,0.0,0.0
19,0.96,0.324,0.0,0.0,0.0
20,1.4,0.473,0.0,0.0,0.0
21,0.32,0.108,0.0,0.0,0.0
22,0.17,0.057,0.0,0.0,0.0
23,0.68,0.229,0.0,0.0,0.0
