hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.76,0.246,0.0,0.0,0.0
1,0.21,0.068,0.0,0.0,0.0
2,0.16,0.052,0.0,0.0,0.0
3,0.17,0.055,0.0,0.0,0.0
4,0.18,0.058,0.0,0.0,0.0
5,0.75,0.242,0.0,0.0,0.0
6,0.17,0.055,0.0,0.0,0.0
7,0.17,0.055,0.0,0.0,0.0
8,0.17,0.055,0.0,0.0,0.0
9,0.49,0.159,0.0,0.0,0.0
10,0.84,0.272,0.0,0.0,0.0
11,3.24,1.049,0.0,0.0,0.0
12,0.45,0.146,0.0,0.0,0.0
13,1.21,0.392,0.0,0.0,0.0
14,1.01,0.327,0.0,0.0,0.0
15,0.65,0.211,0.0,0.0,0.0
16,2.13,0.689,0.0,0.0,0.0
17,1.88,0.608,0.0,0.0,0.0
18,0.39,0.126,0.0,0.0,0.0
19,1.53,0.495,0.0,0.0,0.0
20,1.51,0.488,0.0,0.0,0.0
21,0.62,0.201,0.0,0.0,0.0
22,0.33,0.106,0.0,0.0,0.0
23,0.85,0.275,0.0,0.0,0.0
