hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.73,0.24,0.0,0.0,0.0
1,0.18,0.059,0.0,0.0,0.0
2,0.18,0.06,0.0,0.0,0.0
3,0.19,0.063,0.0,0.0,0.0
4,0.19,0.063,0.0,0.0,0.0
5,0.68,0.224,0.0,0.0,0.0
6,0.48,0.158,0.0,0.0,0.0
7,2.04,0.67,0.0,0.0,0.0
8,3.41,1.12,0.0,0.0,0.0
9,1.11,0.365,0.0,0.0,0.0
10,0.15,0.049,0.0,0.0,0.0
11,0.83,0.272,0.0,0.0,0.0
12,0.17,0.056,0.0,0.0,0.0
13,0.16,0.053,0.0,0.0,0.0
14,0.16,0.053,0.0,0.0,0.0
15,0.16,0.052,0.0,0.0,0.0
16,0.74,0.243,0.0,0.0,0.0
17,0.16,0.052,0.0,0.0,0.0
18,0.36,0.118,0.0,0.0,0.0
19,0.65,0.214,0.0,0.0,0.0
20,1.62,0.533,0.0,0.0,0.0
21,0.34,0.112,0.0,0.0,0.0
22,0.42,0.138,0.0,0.0,0.0
23,2.56,0.841,0.0,0.0,0.0
