hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.25,0.083,0.0,0.0,0.0
1,0.24,0.08,0.0,0.0,0.0
2,0.25,0.083,0.0,0.0,0.0
3,0.81,0.269,0.0,0.0,0.0
4,0.25,0.083,0.0,0.0,0.0
5,0.24,0.08,0.0,0.0,0.0
6,0.5,0.166,0.0,0.0,0.0
7,1.91,0.634,0.0,0.0,0.0
8,3.53,1.171,0.0,0.0,0.0
9,3.08,1.022,0.0,0.0,0.0
10,0.16,0.053,0.0,0.0,0.0
11,0.86,0.286,0.0,0.0,0.0
12,0.16,0.054,0.0,0.0,0.0
13,0.16,0.053,0.0,0.0,0.0
14,0.75,0.249,0.0,0.0,0.0
15,0.16,0.054,0.0,0.0,0.0
16,0.17,0.057,0.0,0.0,0.0
17,0.71,0.236,0.0,0.0,0.0
18,0.4,0.133,0.0,0.0,0.0
19,1.36,0.451,0.0,0.0,0.0
20,1.83,0.607,0.0,0.0,0.0
21,0.44,0.146,0.0,0.0,0.0
22,0.9,0.299,0.0,0.0,0.0
23,0.25,0.083,0.0,0.0,0.0
