hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.14,0.061,0.0,0.0,0.0
1,0.68,0.298,0.0,0.0,0.0
2,0.15,0.066,0.0,0.0,0.0
3,0.15,0.066,0.0,0.0,0.0
4,0.14,0.061,0.0,0.0,0.0
5,0.15,0.066,0.0,0.0,0.0
6,0.71,0.31,0.0,0.0,0.0
7,0.92,0.402,0.0,0.0,0.0
8,0.19,0.083,0.0,0.0,0.0
9,0.18,0.078,0.0,0.0,0.0
10,2.59,1.133,0.0,0.0,0.0
11,0.22,0.096,0.0,0.0,0.0
12,0.2,0.087,0.0,0.0,0.0
13,0.79,0.345,0.0,0.0,0.0
14,0.2,0.087,0.0,0.0,0.0
15,0.34,0.149,0.0,0.0,0.0
16,0.12,0.053,0.0,0.0,0.0
17,0.66,0.288,0.0,0.0,0.0
18,0.23,0.1,0.0,0.0,0.0
19,0.41,0.179,0.0,0.0,0.0
20,1.55,0.678,0.0,0.0,0.0
21,0.75,0.328,0.0,0.0,0.0
22,0.67,0.293,0.0,0.0,0.0
23,0.15,0.065,0.0,0.0,0.0
