hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.63,0.235,0.0,0.0,0.0
1,0.13,0.048,0.0,0.0,0.0
2,0.14,0.052,0.0,0.0,0.0
3,0.13,0.048,0.0,0.0,0.0
4,0.69,0.257,0.0,0.0,0.0
5,0.12,0.044,0.0,0.0,0.0
6,0.35,0.13,0.0,0.0,0.0
7,1.41,0.526,0.0,0.0,0.0
8,0.12,0.044,0.0,0.0,0.0
9,0.57,0.212,0.0,0.0,0.0
10,0.36,0.135,0.0,0.0,0.0
11,3.37,1.257,0.0,0.0,0.0
12,3.68,1.372,0.0,0.0,0.0
13,1.58,0.589,0.0,0.0,0.0
14,0.19,0.071,0.0,0.0,0.0
15,0.2,0.075,0.0,0.0,0.0
16,0.88,0.328,0.0,0.0,0.0
17,0.17,0.064,0.0,0.0,0.0
18,0.22,0.082,0.0,0.0,0.0
19,0.28,0.104,0.0,0.0,0.0
20,0.21,0.079,0.0,0.0,0.0
21,1.37,0.511,0.0,0.0,0.0
22,0.42,0.157,0.0,0.0,0.0
23,0.66,0.246,0.0,0.0,0.0
