hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.63,0.269,0.0,0.0,0.0
1,0.09,0.038,0.0,0.0,0.0
2,0.09,0.038,0.0,0.0,0.0
3,0.09,0.038,0.0,0.0,0.0
4,0.1,0.043,0.0,0.0,0.0
5,0.25,0.107,0.0,0.0,0.0
6,0.48,0.205,0.0,0.0,0.0
7,1.29,0.551,0.0,0.0,0.0
8,2.48,1.061,0.0,0.0,0.0
9,0.12,0.051,0.0,0.0,0.0
10,0.14,0.06,0.0,0.0,0.0
11,0.77,0.33,0.0,0.0,0.0
12,0.11,0.047,0.0,0.0,0.0
13,0.13,0.056,0.0,0.0,0.0
14,0.12,0.051,0.0,0.0,0.0
15,0.12,0.051,0.0,0.0,0.0
16,0.62,0.265,0.0,0.0,0.0
17,0.18,0.077,0.0,0.0,0.0
18,0.96,0.41,0.0,0.0,0.0
19,1.05,0.449,0.0,0.0,0.0
20,0.54,0.231,0.0,0.0,0.0
21,0.73,0.312,0.0,0.0,0.0
22,1.99,0.851,0.0,0.0,0.0
23,0.41,0.176,0.0,0.0,0.0
