hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.39,0.161,0.0,0.0,0.0
1,0.18,0.074,0.0,0.0,0.0
2,0.64,0.264,0.0,0.0,0.0
3,0.15,0.062,0.0,0.0,0.0
4,0.09,0.037,0.0,0.0,0.0
5,0.08,0.033,0.0,0.0,0.0
6,0.07,0.028,0.0,0.0,0.0
7,0.08,0.032,0.0,0.0,0.0
8,0.39,0.16,0.0,0.0,0.0
9,0.3,0.123,0.0,0.0,0.0
10,0.08,0.032,0.0,0.0,0.0
11,0.34,0.14,0.0,0.0,0.0
12,1.38,0.569,0.0,0.0,0.0
13,0.2,0.082,0.0,0.0,0.0
14,1.05,0.433,0.0,0.0,0.0
15,1.07,0.441,0.0,0.0,0.0
16,0.21,0.086,0.0,0.0,0.0
17,0.7,0.289,0.0,0.0,0.0
18,1.36,0.561,0.0,0.0,0.0
19,0.36,0.148,0.0,0.0,0.0
20,0.71,0.292,0.0,0.0,0.0
21,0.24,0.099,0.0,0.0,0.0
22,0.7,0.288,0.0,0.0,0.0
23,0.2,0.082,0.0,0.0,0.0
