hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.12,0.047,0.0,0.0,0.0
1,0.11,0.043,0.0,0.0,0.0
2,0.11,0.043,0.0,0.0,0.0
3,0.66,0.257,0.0,0.0,0.0
4,0.11,0.043,0.0,0.0,0.0
5,0.1,0.04,0.0,0.0,0.0
6,0.35,0.137,0.0,0.0,0.0
7,1.62,0.632,0.0,0.0,0.0
8,2.26,0.882,0.0,0.0,0.0
9,0.07,0.028,0.0,0.0,0.0
10,0.07,0.028,0.0,0.0,0.0
11,0.69,0.27,0.0,0.0,0.0
12,0.07,0.028,0.0,0.0,0.0
13,0.47,0.184,0.0,0.0,0.0
14,0.19,0.074,0.0,0.0,0.0
15,0.11,0.043,0.0,0.0,0.0
16,0.08,0.032,0.0,0.0,0.0
17,0.67,0.261,0.0,0.0,0.0
18,0.26,0.102,0.0,0.0,0.0
19,0.43,0.168,0.0,0.0,0.0
20,1.07,0.418,0.0,0.0,0.0
21,1.59,0.62,0.0,0.0,0.0
22,0.34,0.133,0.0,0.0,0.0
23,0.14,0.054,0.0,0.0,0.0
