hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.19,0.076,0.0,0.0,0.0
1,0.19,0.076,0.0,0.0,0.0
2,0.64,0.254,0.0,0.0,0.0
3,0.26,0.103,0.0,0.0,0.0
4,0.19,0.076,0.0,0.0,0.0
5,2.44,0.968,0.0,0.0,0.0
6,0.45,0.178,0.0,0.0,0.0
7,1.8,0.714,0.0,0.0,0.0
8,0.16,0.064,0.0,0.0,0.0
9,0.17,0.068,0.0,0.0,0.0
10,0.7,0.278,0.0,0.0,0.0
11,0.16,0.064,0.0,0.0,0.0
12,0.16,0.064,0.0,0.0,0.0
13,0.15,0.06,0.0,0.0,0.0
14,0.74,0.294,0.0,0.0,0.0
15,0.15,0.06,0.0,0.0,0.0
16,0.16,0.064,0.0,0.0,0.0
17,0.16,0.064,0.0,0.0,0.0
18,0.16,0.064,0.0,0.0,0.0
19,0.23,0.091,0.0,0.0,0.0
20,1.86,0.738,0.0,0.0,0.0
21,0.41,0.162,0.0,0.0,0.0
22,0.19,0.076,0.0,0.0,0.0
23,0.82,0.326,0.0,0.0,0.0
