hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.23,0.084,0.0,0.0,0.0
1,0.15,0.055,0.0,0.0,0.0
2,0.14,0.052,0.0,0.0,0.0
3,0.66,0.243,0.0,0.0,0.0
4,0.14,0.052,0.0,0.0,0.0
5,0.14,0.052,0.0,0.0,0.0
6,0.14,0.052,0.0,0.0,0.0
7,0.14,0.052,0.0,0.0,0.0
8,0.14,0.052,0.0,0.0,0.0
9,2.75,1.012,0.0,0.0,0.0
10,3.39,1.247,0.0,0.0,0.0
11,1.52,0.559,0.0,0.0,0.0
12,2.07,0.762,0.0,0.0,0.0
13,1.52,0.559,0.0,0.0,0.0
14,1.42,0.522,0.0,0.0,0.0
15,1.28,0.471,0.0,0.0,0.0
16,1.27,0.467,0.0,0.0,0.0
17,0.2,0.073,0.0,0.0,0.0
18,0.23,0.084,0.0,0.0,0.0
19,0.27,0.099,0.0,0.0,0.0
20,0.82,0.301,0.0,0.0,0.0
21,0.19,0.07,0.0,0.0,0.0
22,0.11,0.04,0.0,0.0,0.0
23,0.14,0.051,0.0,0.0,0.0
