hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.18,0.068,0.0,0.0,0.0
1,0.21,0.08,0.0,0.0,0.0
2,0.72,0.273,0.0,0.0,0.0
3,0.21,0.08,0.0,0.0,0.0
4,0.21,0.08,0.0,0.0,0.0
5,0.22,0.084,0.0,0.0,0.0
6,0.21,0.08,0.0,0.0,0.0
7,0.15,0.057,0.0,0.0,0.0
8,0.91,0.345,0.0,0.0,0.0
9,0.77,0.291,0.0,0.0,0.0
10,1.55,0.587,0.0,0.0,0.0
11,0.09,0.034,0.0,0.0,0.0
12,0.1,0.038,0.0,0.0,0.0
13,3.28,1.242,0.0,0.0,0.0
14,0.53,0.201,0.0,0.0,0.0
15,0.39,0.148,0.0,0.0,0.0
16,1.13,0.428,0.0,0.0,0.0
17,0.44,0.166,0.0,0.0,0.0
18,0.82,0.31,0.0,0.0,0.0
19,1.65,0.625,0.0,0.0,0.0
20,0.9,0.341,0.0,0.0,0.0
21,0.3,0.114,0.0,0.0,0.0
22,0.33,0.125,0.0,0.0,0.0
23,0.73,0.276,0.0,0.0,0.0
