hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.51,0.149,0.0,0.0,0.0
1,0.51,0.149,0.0,0.0,0.0
2,1.04,0.304,0.0,0.0,0.0
3,0.44,0.128,0.0,0.0,0.0
4,0.52,0.152,0.0,0.0,0.0
5,0.51,0.149,0.0,0.0,0.0
6,0.51,0.149,0.0,0.0,0.0
7,0.52,0.152,0.0,0.0,0.0
8,0.5,0.146,0.0,0.0,0.0
9,1.13,0.33,0.0,0.0,0.0
10,0.71,0.207,0.0,0.0,0.0
11,0.5,0.146,0.0,0.0,0.0
12,0.5,0.146,0.0,0.0,0.0
13,0.49,0.143,0.0,0.0,0.0
14,2.94,0.86,0.0,0.0,0.0
15,3.72,1.088,0.0,0.0,0.0
16,1.62,0.474,0.0,0.0,0.0
17,2.13,0.623,0.0,0.0,0.0
18,1.17,0.342,0.0,0.0,0.0
19,1.37,0.4,0.0,0.0,0.0
20,2.16,0.631,0.0,0.0,0.0
21,1.09,0.318,0.0,0.0,0.0
22,1.14,0.333,0.0,0.0,0.0
23,0.5,0.146,0.0,0.0,0.0
