hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.66,0.246,0.0,0.0,0.0
1,0.09,0.034,0.0,0.0,0.0
2,0.09,0.034,0.0,0.0,0.0
3,0.09,0.034,0.0,0.0,0.0
4,0.1,0.038,0.0,0.0,0.0
5,0.66,0.247,0.0,0.0,0.0
6,0.45,0.169,0.0,0.0,0.0
7,1.65,0.618,0.0,0.0,0.0
8,2.04,0.763,0.0,0.0,0.0
9,0.25,0.094,0.0,0.0,0.0
10,0.26,0.097,0.0,0.0,0.0
11,0.83,0.311,0.0,0.0,0.0
12,0.25,0.094,0.0,0.0,0.0
13,0.26,0.098,0.0,0.0,0.0
14,0.25,0.094,0.0,0.0,0.0
15,0.25,0.094,0.0,0.0,0.0
16,0.76,0.284,0.0,0.0,0.0
17,0.32,0.12,0.0,0.0,0.0
18,0.26,0.098,0.0,0.0,0.0
19,0.81,0.303,0.0,0.0,0.0
20,0.4,0.149,0.0,0.0,0.0
21,1.05,0.393,0.0,0.0,0.0
22,3.52,1.316,0.0,0.0,0.0
23,1.07,0.4,0.0,0.0,0.0
