hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,0.07,0.032,0.0,0.0,0.0
1,0.66,0.304,0.0,0.0,0.0
2,0.08,0.036,0.0,0.0,0.0
3,0.08,0.037,0.0,0.0,0.0
4,0.07,0.032,0.0,0.0,0.0
5,0.08,0.036,0.0,0.0,0.0
6,0.07,0.032,0.0,0.0,0.0
7,0.11,0.051,0.0,0.0,0.0
8,0.83,0.383,0.0,0.0,0.0
9,0.21,0.097,0.0,0.0,0.0
10,0.22,0.101,0.0,0.0,0.0
11,0.32,0.148,0.0,0.0,0.0
12,1.25,0.577,0.0,0.0,0.0
13,0.87,0.401,0.0,0.0,0.0
14,0.29,0.134,0.0,0.0,0.0
15,0.3,0.139,0.0,0.0,0.0
16,0.36,0.166,0.0,0.0,0.0
17,0.67,0.309,0.0,0.0,0.0
18,0.47,0.216,0.0,0.0,0.0
19,0.34,0.157,0.0,0.0,0.0
20,0.24,0.111,0.0,0.0,0.0
21,1.25,0.576,0.0,0.0,0.0
22,0.43,0.198,0.0,0.0,0.0
23,0.2,0.092,0.0,0.0,0.0
