hour,kwh,price,uncharged_kwh,offpeak_kwh,offpeak_price
0,2.91,0.988,0.0,0.0,0.0
1,0.12,0.041,0.0,0.0,0.0
2,0.08,0.028,0.0,0.0,0.0
3,0.74,0.252,0.0,0.0,0.0
4,0.07,0.024,0.0,0.0,0.0
5,0.07,0.024,0.0,0.0,0.0
6,0.07,0.024,0.0,0.0,0.0
7,0.33,0.112,0.0,0.0,0.0
8,3.28,1.113,0.0,0.0,0.0
9,0.06,0.02,0.0,0.0,0.0
10,0.06,0.02,0.0,0.0,0.0
11,0.7,0.238,0.0,0.0,0.0
12,0.07,0.024,0.0,0.0,0.0
13,0.06,0.021,0.0,0.0,0.0
14,0.06,0.02,0.0,0.0,0.0
15,0.07,0.024,0.0,0.0,0.0
16,0.66,0.224,0.0,0.0,0.0
17,0.06,0.02,0.0,0.0,0.0
18,0.09,0.03,0.0,0.0,0.0
19,0.48,0.163,0.0,0.0,0.0
20,1.49,0.506,0.0,0.0,0.0
21,2.48,0.841,0.0,0.0,0.0
22,2.91,0.988,0.0,0.0,0.0
23,0.17,0.058,0.0,0.0,0.0
